Image,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,Class
Image2098,0.24093067557494297,0.21712066125186885,0.44874673990749614,0.6178127638114417,0.04759817474820708,0.0067710751726693915,0.037474908075428734,0.7575893621379055,0.5887259104046286,0.7824603389548306,0.10302472176687785,0.9551204390723944,0.0,0
Image2099,0.32739340898005714,0.33318216413181967,0.563493162989466,0.008287491640381391,0.04111743133880918,0.005484647586353073,0.04004278069201006,0.051669835581395644,0.00661444440235691,0.3822416473304435,0.18372326604498207,0.8720680249825676,0.0,1
Image2100,0.09793029826159794,0.025907206370666118,0.13578392088876673,0.3065865367836632,0.03929755090477221,0.005307615337790994,0.0031981814431070983,0.5047008389452389,0.27484701179249416,0.7887236608093411,0.031704147196996824,0.9488744391001287,0.0,0
Image2101,0.16413590642629053,0.04093022152451269,0.177829115032483,0.2640240157682684,0.018199049146149414,0.0021379589267014427,0.0028809553836205296,0.4627992982944251,0.23419763636803673,0.7518276142677004,0.03527149379976641,0.9583709724607341,0.0,0
Image2102,0.171480632782088,0.04022271907812834,0.17603796028430763,0.26194394422968736,0.01581114078212622,0.0018678950583880857,0.0038888890062141286,0.4608630993488181,0.23239734341756552,0.7365175760000116,0.041881681969321974,0.9364852398987322,0.0,0
Image2103,0.11086386350459694,0.028231136749028347,0.1429423960080714,0.3443546556528992,0.03254479540405265,0.004201671710444981,0.0026509942463601305,0.539933246272537,0.31152538843468663,0.8037270006378273,0.027857394077768247,0.9578364023309884,0.0,0
Image2104,0.1753586777467954,0.043555026891031606,0.1843458855452268,0.2658898445811001,0.01503015742370032,0.001695866655975084,0.0030810959726164005,0.46405549427559867,0.23536934466704876,0.7696533746998896,0.03453176969645215,0.9558589009937939,0.0,0
Image2105,0.17836199994478372,0.051077332026927956,0.20202733584250543,0.04726517274593843,0.032991426594559246,0.004959529452173408,0.005664710710566836,0.1661415547617272,0.03875584177236692,0.5538982434983857,0.06363087737100291,0.9197532089401261,0.0,1
Image2106,0.21613290632506027,0.0856220165171525,0.27030764557263304,0.04579711608695481,0.03532714688440803,0.005018602399067123,0.00703283812275843,0.16358938190308334,0.0377765988600065,0.5795083889821401,0.06495964498886843,0.9576153016746685,0.0,1
Image2107,0.2022238480439526,0.08934407318690703,0.27677056113657594,0.05695110749241807,0.037220633648826225,0.005226196048217983,0.007007942595918307,0.1870796430075868,0.047241820724296654,0.5931479083829204,0.0639912234361894,0.9629232246485326,0.0,1
Image2108,0.28350404461500267,0.1658726123621292,0.3882692947352862,0.1868260957856524,0.02553132959977939,0.0029817043112815586,0.03085053059595418,0.3795447692669303,0.16301202449409535,0.5792776231138976,0.13504342205058417,0.896088341757808,0.0,0
Image2109,0.2403633251428732,0.1444021186479476,0.3601836737373716,0.19225131257329853,0.033254004328669214,0.004163974987401198,0.03238976625738364,0.385919131692992,0.1680117228861913,0.5768143559750843,0.14366573439158542,0.8936694296357328,0.0,0
Image2110,0.10229562960713393,0.06860920574098169,0.2388245581874932,0.33586183321806007,0.08231118705559337,0.014498331361975841,0.035131203517522455,0.5334470610386686,0.3046015612011868,0.6502470932073858,0.14007188191851744,0.8910129608541908,0.0,0
Image2111,0.4324171981263184,0.19791174040531145,0.4270089464241298,0.15649654417127082,0.007841072278331501,0.0008384089437559763,0.017503407873887215,0.34239987694105034,0.1353640020050685,0.6082189825111867,0.08751852131137021,0.9335402405381203,0.0,0
Image2112,0.1774559877787288,0.08328170903000831,0.2661727290461572,0.22251807159580572,0.03671446620657603,0.004989878148934964,0.016288902611683722,0.4204533642210336,0.19639748657270378,0.6504015905707183,0.0791865697091457,0.9113596987192771,0.0,0
Image2113,0.04989278779345312,0.020323905297512285,0.1172065314980442,0.5423222355671179,0.09797257699851653,0.020172121641809208,0.014917313764206954,0.7024655370897416,0.51028366505516,0.76722019095995,0.06437081561492027,0.8645026508478169,0.0,0
Image2114,0.22986389111289046,0.22885425679776475,0.46155616373603775,0.12641193358953137,0.061444426752654484,0.009986036398264828,0.06032141228032172,0.3029800624836817,0.10879788270293214,0.464708737540393,0.1957045940333552,0.9154588567149315,0.0,1
Image2115,0.26821273110442406,0.1251722603971113,0.3332099690749532,0.2038574923987597,0.022095555676025037,0.0026575927632188114,0.014587493036239286,0.39978008462528947,0.17914139114106845,0.6026939415537961,0.08734941774994609,0.9356319965943505,0.0,0
Image2116,0.13748976192448226,0.06190291844455741,0.225366191457208,0.2465422461656842,0.04586008371000511,0.0067207490880473375,0.014711731525369942,0.4462106452006589,0.2189968737011734,0.6660999641430636,0.07375948114523963,0.9077789556533724,0.0,0
Image2117,0.02029163560733645,0.007890130819512032,0.0638954429786372,0.5999633745154942,0.1641762960691607,0.044029961407067,0.017842331352298527,0.7442391344572339,0.5692154926583217,0.8104243033115889,0.0704915721510135,0.8023517791463832,0.0,0
Image2118,0.18969612471586497,0.12611207157817647,0.33457412582908885,0.5373298823601677,0.047125081475410564,0.006794475988504709,0.016894813467284307,0.6988691353823011,0.5053600981128773,0.7757446857462641,0.07164353796742676,0.9663015287751935,0.0,0
Image2119,0.410180098101469,0.3350760614017274,0.5651834101369582,0.0879828656414974,0.0326705430671339,0.004426239885891051,0.0387605892871613,0.24443090471081635,0.07461419521901866,0.4704904749803913,0.15829050753357424,0.9429073309935485,0.0,1
Image2120,0.5342591314430849,0.3689821857362476,0.5946751403873085,0.06587013306234654,0.018350687031787667,0.0022344050025442843,0.02418090132887378,0.2051670362010013,0.0552214883860856,0.4673515864553288,0.1385502658348345,0.9567302555431065,0.0,1
Image2121,0.2203864240817944,0.11801721759766409,0.32265322592369544,0.2213440373712038,0.031889807715893594,0.004043231464104463,0.027797791239324725,0.419283276169378,0.1953998245822364,0.6189646345365077,0.11833452371197506,0.8820974232576586,0.0,0
Image2122,0.18000699410102805,0.09668390030183205,0.2891367420073954,0.23593497019657086,0.039821658025171645,0.0054069191873551145,0.03554767928128557,0.43511826622095706,0.2091148691663078,0.6257697826465188,0.12753816575179805,0.8341641643904523,0.0,0
Image2123,0.18227087417060095,0.13549295201995107,0.3479237192764621,0.5745614773318257,0.051274667453314236,0.007403766149142806,0.017911253209187714,0.7264550810938148,0.5437344703490017,0.7667375331920134,0.08300486480460438,0.9728193294002319,0.0,0
Image2124,0.33152130900122395,0.200464194795662,0.42995611432469394,0.29327323593219806,0.021775960618198816,0.0025470824326737536,0.021440014765639594,0.4934541738183653,0.2636194261770892,0.6330315620316201,0.10925926830962987,0.9515492133586649,0.0,0
Image2125,0.3774684115108197,0.21486824775629632,0.44624872047220326,0.2724860911572821,0.015717448263757088,0.0017226172790758068,0.01978840838900373,0.47254626512370823,0.24336515056531474,0.6561995351547958,0.1020407917365855,0.954451242812385,0.0,0
Image2126,0.1777196469819537,0.24707111168409004,0.4808121291843051,0.0008638681979902629,0.09164649098020697,0.017109186352318208,0.02728316927555312,0.00776263688798081,0.0006803262978852642,0.24313386321407562,0.1905706991969641,0.9595661014669474,0.0,1
Image2127,0.20363693253453366,0.3174592484562786,0.5492718310384921,0.001281238052670252,0.09056854452087329,0.016704251510324855,0.035439524515559324,0.011130862493120182,0.0010099944905909398,0.2628131236343749,0.21011809783670105,0.9627849287523542,0.0,1
Image2128,0.1879545015322604,0.2864924128630696,0.5201962445241878,0.0021232920781715696,0.09784086344285853,0.01909602436115566,0.024167493899195244,0.017367243488180563,0.0016754620353120078,0.2842434445022971,0.18211902433694896,0.9834467741935882,0.0,1
Image2129,0.05317035237385315,0.0748990346829034,0.2508699089739262,0.004444863002224299,0.20327842759820286,0.06100931834056751,0.05488286929675165,0.031922720594255445,0.003506910317218788,0.19215699218353385,0.31376796286081526,0.8709620600862062,0.0,1
Image2130,0.21330167582341764,0.15479375614086502,0.3740184925165568,0.5329870232792732,0.044344966496941036,0.00617211314077822,0.02076404940105367,0.6958034034683835,0.501181811929803,0.7424735724347048,0.09158359622215424,0.9655921300027175,0.0,0
Image2131,0.35588286721331086,0.20856758383378293,0.4391909898203366,0.2736353312299766,0.01806898265628786,0.0020233896903671987,0.02000035352617672,0.47387751034831516,0.24463081444947285,0.6360976966024794,0.10271456292921063,0.9538963511998082,0.0,0
Image2132,0.1833356340244612,0.2757664631716544,0.5097629701057923,0.0013665815488189256,0.0942462378495923,0.01770457740398133,0.03185955947073281,0.011804332966354546,0.0010784138709719674,0.25742651158703767,0.198376354375606,0.9628011849973181,0.0,1
Image2133,0.17580363141087613,0.2650725251232035,0.49915761570073397,0.003217013373254041,0.10268683334365977,0.020647612466162864,0.02898927296651891,0.024661507131022588,0.0025445641263692016,0.3060289586023972,0.19157415764667543,0.9776380708937769,0.0,1
Image2134,0.44331511185960226,0.3236659346539967,0.5549267877158192,0.24128593711200313,0.018939134433058245,0.0021534488085832876,0.022770415496414082,0.441053807343777,0.2143745934029167,0.6218379589442374,0.10260743028494904,0.9714329748923531,0.0,0
Image2135,0.3172814113359649,0.2632161378411949,0.4972950418249003,0.4091001793680226,0.03355899877727433,0.004288859164577307,0.029306739487109525,0.597724153475836,0.3766312091257232,0.6919998556463823,0.10499496196827798,0.9661137230971479,0.0,0
Image2136,0.46789339517591244,0.3331736992797577,0.5634855976263644,0.2550039990634729,0.016195932166594228,0.0018075718346727285,0.02192812184451858,0.45531063180847564,0.22727284879194345,0.6383169353843028,0.0995396206622983,0.9726943332091857,0.0,0
Image2137,0.3686967965176739,0.41775865125011025,0.6348240165612121,0.010332609488898518,0.04606204113909133,0.006851680338364456,0.019086849038260592,0.06053821864493241,0.008243374266516357,0.41184090657848227,0.1203391192600998,0.9745521803196091,0.0,1
Image2138,0.37077662129703765,0.3620449326630296,0.5887547361824284,0.023827382636229417,0.03775945614319116,0.005225285658519299,0.02181577307394682,0.10732462639298834,0.01923128977409806,0.5275558148802677,0.08467660459674094,0.9544340692427595,0.0,1
Image2139,0.08924748994597978,0.12136556897986599,0.3276318401561761,0.08135703451808757,0.13582358305845865,0.030662384913890554,0.04192884555996331,0.23275498676591444,0.06855119211748086,0.46361048138367733,0.14224830752264211,0.9538686792700166,0.0,1
Image2140,0.30653764390822996,0.34079389331556814,0.5702577211820667,0.5673446690811915,0.044932923632353024,0.006196885158336866,0.036091774772721213,0.7212977615029194,0.5364538451013802,0.7584342456003859,0.10874722825034538,0.9802116116796049,0.0,0
Image2141,0.6197155425489831,0.49926354092077135,0.6970078599340301,0.14241170296580047,0.010712104798015466,0.001012823826683682,0.048864772926303805,0.32368107941500335,0.12239257577833637,0.5671033019584756,0.14342368129675775,0.9261573138925301,0.0,0
Image2142,0.4908432493120935,0.4321367181746259,0.6462068029023632,0.17195711646879044,0.019206426065534306,0.002047149963544527,0.05578869244971343,0.3615960411024366,0.14933545513251456,0.5750634231214697,0.15634816059759135,0.9201211625280106,0.0,0
Image2143,0.31152738282580233,0.2999701767543047,0.5330341431319344,0.1840273554057064,0.03770799838127586,0.004800517251737614,0.06857780454391925,0.3766057092128379,0.16073195696472167,0.5542727057196598,0.19290714444688903,0.8953225379548782,0.0,0
Image2144,0.3496640990953678,0.36515078213984126,0.5914122654779792,0.5791260175305739,0.03669247774579704,0.004788925960830792,0.0462884022119219,0.7298937630462009,0.548616061773718,0.7488910048765333,0.12203442399311382,0.9650482838082866,0.0,0
Image2145,0.10616447180733087,0.14673312135953392,0.36332894685922257,0.004371361390514268,0.12080805703811526,0.02527621757330842,0.03170885627830862,0.03150252799989211,0.0034485780404018224,0.2991128473475797,0.16944195681056812,0.8490321613509648,0.0,1
Image2146,0.35586952320477105,0.43922653573533355,0.6517500974667592,0.02974667692143268,0.0456918787359907,0.0064428300912393105,0.04381956083146993,0.12484002504947103,0.02438043198483338,0.382524649282145,0.1765117711033441,0.9345266320088816,0.0,1
Image2147,0.6645863817490774,0.5092878227106629,0.7042942382887274,0.13018934279289335,0.008341359335068972,0.0007713669288645299,0.05137919316500239,0.3072830936016114,0.11155887228818688,0.5481009796904975,0.16088775359294424,0.917629328381147,0.0,0
Image2148,0.4424992867857505,0.39936866443053254,0.6199763860241093,0.19161594298387788,0.022994307871463997,0.0025557985931229307,0.05733381391458671,0.3851579548578127,0.16741076908367888,0.5871114926174666,0.1592247390352363,0.9196564777754741,0.0,0
Image2149,0.24415716481230987,0.24556527806442177,0.47924779313034777,0.2743769360308183,0.049657211478368164,0.006939752715968747,0.07880643980011355,0.4748428630074074,0.2455506493390862,0.5821366120740316,0.2066594876160881,0.8919298889852323,0.0,0
Image2150,0.3142527815355752,0.1654143836557375,0.3876894202539474,0.2965185542541438,0.021759151052434318,0.0027715405612192155,0.026446981015094784,0.49647936240174795,0.26661661337576886,0.6553235325207418,0.10536916464943277,0.9158456555383596,0.0,0
Image2151,0.3906752988597771,0.19769112050177054,0.4267533245564815,0.2523373770876751,0.012779067156903502,0.0014766383215868975,0.02748957919928316,0.4521902750041732,0.22441788644752336,0.628124779767888,0.11313160064618064,0.912846466249265,0.0,0
Image2152,0.48213283270294477,0.23267936386821392,0.46566101514316344,0.23411570393503858,0.006015527334115103,0.0007073654640225172,0.018423147488319157,0.4331234573449401,0.20736173394922913,0.6293571629036616,0.0970207936211652,0.9510883171536619,0.0,0
Image2153,0.3017926985266373,0.3873233416204014,0.6100657896686055,0.00819104807405447,0.05920292728153868,0.009259986447040215,0.045474026408492324,0.05153101478407423,0.0065900957557683505,0.2992267238317947,0.19710474453930532,0.9455749628773851,0.0,1
Image2154,0.28690860734564677,0.41319975967326966,0.6311741748236243,0.04682823718147797,0.06408042939315506,0.010172034009326526,0.07729026232268056,0.16640605854703677,0.03885801424436294,0.4164940111545825,0.1922547650731929,0.9253545969059314,0.0,1
Image2155,0.07889161904236046,0.1684436099391667,0.39150815846548803,0.26041186918109405,0.20029986062325855,0.0575387743539907,0.3455734431992627,0.461074911482276,0.23259395215638712,0.4444856265435263,0.5375918785101726,0.8611321091105344,0.0,1
Image2156,0.3436602155287444,0.17523308347947406,0.3999451300597433,0.28028623304844985,0.01723671910100464,0.0021621363967394185,0.029993558505743048,0.4805538440193925,0.25102740831091575,0.6409782272380761,0.10848610290404212,0.8984769206602543,0.0,0
Image2157,0.20445735899064113,0.28945663154776313,0.5230451159760445,0.003848012405200725,0.08398067614193383,0.015093671230584308,0.03606477516520189,0.028701013778594915,0.00306796329099957,0.2767897478192741,0.18778223051501702,0.9494084212736773,0.0,1
Image2158,0.04934614358153185,0.10672786688760574,0.30532934525353944,0.2846465948399851,0.25940711728980714,0.08859612028208098,0.47049249463889387,0.4852955821002727,0.25562024948092454,0.41731568109986295,0.6177149429127777,0.7998146953308107,0.0,1
